index,GOLDAMGBDollarD228NLBM,Industrial Production_Manufacturing (NAICS),"All Employees, Retail Trade",Unemployment_Rate,IndustrialProductionGoldSilver21222S,Federal Debt Held by Federal Reserve Banks,FEDFUNDS,Fed Debt_Total Public Debt as Perc of GDP,gold_pred_x,gold_pred_y,gold_pred_x.1,gold_pred_y.1,gold_pred
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1622.9142,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1622.9142,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1622.9142,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1622.9142,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1622.9142,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1622.9142,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1622.9142,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1622.9142,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1622.9142,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1622.9142,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1622.9142,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1622.9142,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1622.9142,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1622.9142,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1622.9142,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1622.9142,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1622.9142,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.65160196078432,14803.126,10.970588235294118,92.53979803921568,3677.108875,0.0882,111.74751,1726.1896,1626.4376,1626.4376,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1626.4376,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1622.9142,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1622.9142
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1626.4376
2020-08-31,1993.2166666666665,94.76075294117649,14827.552,10.905882352941177,92.6920470588235,3693.9025714285713,0.08639999999999999,112.32409142857142,1717.8442,1622.9142,1622.9142,1626.4376,1626.4376
