index,GOLDAMGBDollarD228NLBM,Industrial Production_Manufacturing (NAICS),"All Employees, Retail Trade",Unemployment_Rate,IndustrialProductionGoldSilver21222S,Federal Debt Held by Federal Reserve Banks,FEDFUNDS,Fed Debt_Total Public Debt as Perc of GDP,Households and Nonprofit Organizations_Total Assets,Total Vehicle Sales,New Private Housing Units Authorized by Building Permits,Corp_Total Assets
1999-07-31,256.19772727272726,91.1014,14976.4,4.3,143.9705,489.0,4.99,58.42135,47250.334,1529.0,1682.0,17253.349
1999-08-31,256.9357142857142,91.5614,14991.2,4.2,144.9428,484.7325632781753,5.07,58.34492581827261,47983.36220806909,1523.6,1671.0,17485.617215758502
1999-09-30,264.47045454545446,91.1328,14963.5,4.2,145.1218,478.8422519892053,5.22,58.36227326919592,49072.43493350285,1442.5,1551.0,17737.194080601217
1999-10-31,311.56190476190466,92.5699,15135.6,4.1,147.7745,478.0,5.2,58.34802,50034.664,1396.8,1649.0,17943.515
1999-11-30,293.65,93.1388,15504.9,4.1,153.3965,483.3746726488456,5.42,58.28312134703054,50720.3221953116,1317.2,1672.0,18078.43536573172
1999-12-31,283.7425,93.7921,15812.9,4.0,147.2393,494.0405689254397,5.3,58.13429891885478,51179.97340232904,1440.6,1683.0,18160.831219161704
2000-01-31,284.59,93.9362,15122.9,4.0,160.6795,501.7,5.45,57.71743000000001,51417.686,1239.3,1727.0,18248.393
2000-02-29,300.8547619047618,94.1856,14918.4,4.1,159.2653,504.8209184359066,5.73,57.054970019644486,51444.138852481985,1539.3,1692.0,18345.160551632536
2000-03-31,286.704347826087,94.7846,14944.4,4.0,162.127,504.5310213968216,5.85,56.13147297175836,51315.95765138292,1713.0,1651.0,18471.232464940025
2000-04-30,279.96111111111117,95.5101,15090.0,3.8,158.5165,504.9,6.02,55.48513000000001,51358.402,1538.9,1597.0,18656.338
2000-05-31,275.2928571428571,95.4405,15145.4,4.0,149.8796,506.7457406756394,6.27,55.15924051868413,51634.57760028025,1664.9,1543.0,18920.499053146217
2000-06-30,285.3681818181819,95.626,15240.6,4.0,151.1242,509.59573159087233,6.53,55.11638423763289,52070.91035814676,1662.7,1572.0,19240.74495989861
2000-07-31,282.15238095238095,95.7409,15242.0,4.0,147.7191,511.4,6.54,54.98329,52343.118,1468.6,1542.0,19600.855
2000-08-31,274.52272727272725,95.1187,15272.9,4.1,156.2165,511.6736458970552,6.5,54.69854679885806,52375.16772865462,1578.8,1552.0,19984.406786150532
2000-09-30,273.67619047619047,95.5655,15239.5,3.9,155.7736,510.90187886770735,6.52,54.336592746492826,52209.25858671481,1506.3,1570.0,20356.17207752087
2000-10-31,270.40454545454554,95.3433,15382.9,3.9,144.2026,511.7,6.51,54.24085,52035.474,1367.7,1577.0,20603.193
2000-11-30,265.9886363636364,95.1024,15776.7,3.9,132.6782,514.4372884707069,6.51,54.47548940707199,51896.763190050384,1260.9,1614.0,20687.7991988098
2000-12-31,271.8921052631578,94.5845,16027.7,3.9,147.9945,519.0496587189516,6.4,54.965753191727764,51815.116700486935,1271.2,1543.0,20640.40701590244
2001-01-31,265.9340909090909,94.0393,15288.0,4.2,154.7089,523.9,5.98,55.1304,51995.71900000001,1196.3,1699.0,20614.256
2001-02-28,262.01750000000004,93.5367,15094.4,4.2,153.1641,528.2443614485707,5.49,54.91083195260829,52414.80104172479,1381.5,1656.0,20633.122441257583
2001-03-31,263.27272727272725,93.3766,15077.0,4.3,142.0541,532.7494532896022,5.31,54.346579258825294,53078.23716837629,1627.8,1659.0,20693.509638025596
2001-04-30,260.75,93.0356,15046.8,4.4,149.466,535.1,4.8,54.03766,53378.47,1377.0,1666.0,20742.838
2001-05-31,272.0571428571428,92.3696,15157.7,4.3,150.0393,535.1105639800932,4.21,54.075591532836846,53226.8365466197,1635.2,1665.0,20774.633270229384
2001-06-30,270.73809523809524,91.73700000000001,15248.1,4.5,147.0273,533.4339462939073,3.97,54.415011378637764,52744.313839046445,1652.2,1626.0,20787.53991089932
2001-07-31,267.70681818181816,91.2379,15164.8,4.6,142.6951,534.1,3.77,54.80656,52603.458,1374.6,1598.0,20786.828
2001-08-31,272.6568181818181,90.8605,15189.7,4.9,140.5072,537.8902682770051,3.65,55.19451972415914,52943.00220922078,1478.2,1615.0,20772.567756963384
2001-09-30,282.4775,90.6639,15128.4,5.0,132.0401,544.2383057820356,3.07,55.54587694207259,53650.1148982877,1312.5,1565.0,20749.517272989287
2001-10-31,283.3217391304347,90.1331,15224.1,5.3,147.1245,551.7,2.49,55.75305,54271.992,1753.2,1566.0,20739.27
2001-11-30,276.24772727272733,89.9311,15576.1,5.5,134.4753,559.4993188505873,2.09,55.78200232592904,54689.62909723729,1347.9,1651.0,20746.136620363788
2001-12-31,275.9921052631579,90.1646,15713.9,5.7,138.8596,567.9413702426125,1.82,55.67306992261289,54938.39165071693,1336.1,1680.0,20768.608467705588
2002-01-31,281.76363636363635,90.7311,14985.0,5.7,114.7608,575.4,1.73,55.66835,55049.419,1129.999,1665.0,20794.147
2002-02-28,295.6825,90.7307,14785.9,5.7,125.6751,581.0814469233228,1.74,55.79121847303409,55038.672483520735,1328.755,1787.0,20817.926872787568
2002-03-31,294.3525,91.5183,14813.9,5.7,130.439,586.2784866685039,1.73,56.043000302814725,54905.19749693707,1541.215,1691.0,20843.32094407085
2002-04-30,302.86190476190484,91.7507,14874.5,5.9,143.7597,590.7,1.75,56.24119,54663.081,1471.8010000000004,1669.0,20855.849
2002-05-31,314.47954545454536,92.2593,14960.4,5.8,126.0791,594.7382889179278,1.75,56.36662285889643,54297.927686317635,1538.496,1716.0,20854.115375330424
2002-06-30,321.5361111111112,93.3528,15033.4,5.8,127.5777,598.4613982765133,1.75,56.441336555667675,53895.37318672831,1563.938,1758.0,20844.99917171844
2002-07-31,313.5673913043478,93.0044,15011.9,5.8,127.9357,604.2,1.73,56.66127,53822.013,1551.996,1738.0,20870.782
2002-08-31,310.04523809523806,93.23299999999999,14981.1,5.7,124.50200000000001,612.2060951956888,1.74,57.05791741665661,54162.080393856726,1734.956,1695.0,20939.452297063144
2002-09-30,318.8,93.3635,14907.3,5.7,129.1641,621.5619942248453,1.75,57.55722231070045,54803.305047433416,1250.986,1803.0,21042.619298395213
2002-10-31,316.7478260869565,93.0256,15033.6,5.7,132.44299999999998,629.4,1.75,57.85782,55271.837,1331.09,1799.0,21161.032000000007
2002-11-30,319.2547619047619,93.4885,15383.9,5.9,123.3658,634.6635438946225,1.34,57.887514401591815,55455.937436266126,1227.557,1771.0,21282.928165224806
2002-12-31,333.3,92.91799999999999,15577.0,6.0,128.3269,638.0432431797075,1.24,57.71589704704822,55446.82665154447,1467.708,1896.0,21410.522890462267
2003-01-31,356.8636363636365,93.6423,14859.0,5.8,124.9329,641.5,1.24,57.77056999999999,55739.417,1108.279,1808.0,21502.018
2003-02-28,359.575,93.5578,14652.3,5.9,125.1269,645.0206862591812,1.26,58.08057404347677,56340.21641402049,1237.619,1854.0,21547.849418060563
2003-03-31,341.56428571428575,93.7146,14652.4,5.9,115.7969,649.1579838163318,1.25,58.643114870608386,57304.149343426056,1474.819,1757.0,21561.79692255536
2003-04-30,328.2075,92.9569,14725.9,6.0,113.0903,652.1,1.26,58.96044000000001,58059.766,1436.733,1803.0,21564.015
2003-05-31,355.40500000000014,93.061,14826.2,6.1,116.8411,653.7816245829531,1.26,58.96406751038286,58561.85449120954,1601.145,1835.0,21559.77766892306
2003-06-30,356.91190476190485,93.5406,14889.5,6.3,125.9753,654.4177156845788,1.22,58.72109742254933,58833.50772063485,1502.328,1875.0,21551.11010644272
2003-07-31,350.7652173913044,93.8282,14860.5,6.2,126.6818,656.1,1.01,58.64208000000001,59244.492,1538.781,1885.0,21548.537
2003-08-31,358.9925,93.5475,14898.1,6.1,120.4636,659.1636834865186,1.03,58.80865391850243,59846.163047810325,1656.167,1966.0,21554.291783432323
2003-09-30,378.85909090909087,94.3123,14865.2,6.1,121.4878,663.1752462443812,1.01,59.16180310105016,60599.02654877358,1329.499,1961.0,21573.89994810815
2003-10-31,379.0934782608696,94.4027,15010.3,6.0,121.3702,666.7,1.01,59.4596,61483.824,1333.497,2012.0,21647.391
2003-11-30,390.2,95.3834,15315.2,5.8,116.2349,669.2419730503998,1.0,59.640944860329974,62432.51368958392,1285.36,1918.0,21776.133339949123
2003-12-31,407.67380952380967,95.1734,15505.2,5.7,97.4578,671.2166291553716,0.98,59.732905081735716,63464.20740496558,1463.264,1987.0,21963.766909539743
2004-01-31,414.49523809523805,95.2003,14861.4,5.7,112.9119,674.1,1.0,59.82355,64266.193,1149.668,1952.0,22175.32
2004-02-29,404.73,95.9019,14693.8,5.6,108.2992,677.8734009509228,1.01,59.9225837519991,64763.02132450164,1303.718,1966.0,22389.78765688128
2004-03-31,405.97608695652184,95.7359,14775.6,5.8,124.85600000000001,682.8566688079278,1.0,60.03233661238664,65066.36653429287,1540.321,2066.0,22633.48219450484
2004-04-30,404.85,96.1117,14862.8,5.6,105.6895,687.4,1.0,60.07385,65396.817,1455.6429999999998,2070.0,22863.744
2004-05-31,383.9526315789474,96.8749,14987.0,5.6,116.4103,691.5780083043701,1.0,60.03700096014082,65825.4934390358,1660.854,2150.0,23092.203973943768
2004-06-30,391.7795454545456,96.0901,15082.0,5.6,113.117,695.3374660738249,1.03,59.950556990033036,66338.1255669377,1480.7579999999996,2020.0,23304.779975101006
2004-07-31,398.440909090909,96.9635,15051.3,5.5,111.4776,700.3,1.26,59.97601,67053.728,1589.1729999999998,2112.0,23519.809
2004-08-31,400.13333333333327,97.4053,15054.8,5.4,107.6055,706.5851594789578,1.43,60.1458399268017,67972.31948627095,1463.409,2056.0,23730.819485774933
2004-09-30,405.4022727272728,97.4501,14996.2,5.4,108.8944,713.3936681079356,1.61,60.422003274386206,68994.07773345406,1470.081,2041.0,23926.705819083683
2004-10-31,420.20952380952383,98.5564,15154.5,5.5,101.3778,717.8,1.76,60.66032,69803.85,1370.0929999999996,2097.0,24092.063
2004-11-30,439.0590909090908,98.5002,15526.2,5.4,110.7254,718.9866562154143,1.93,60.8197605814904,70288.91904251567,1231.197,2079.0,24211.731645194766
2004-12-31,442.9738095238095,99.2488,15707.1,5.4,109.2032,717.612623577238,2.16,60.912446151929494,70541.20511976707,1583.6029999999996,2082.0,24304.597219565123
2005-01-31,424.08,99.9993,15051.1,5.3,108.4678,717.3,2.28,60.94141,70921.073,1095.851,2139.0,24435.844
2005-02-28,423.43,100.9049,14911.9,5.4,107.3014,718.4970208589134,2.5,60.91425957444432,71432.10694473787,1286.0739999999996,2114.0,24598.045925596445
2005-03-31,434.35476190476174,100.3947,14955.6,5.2,121.7403,721.3257148773765,2.63,60.8274020684656,72159.28399151865,1615.983,2062.0,24818.333109432948
2005-04-30,429.14047619047614,100.7643,15068.9,5.2,114.4537,724.7,2.79,60.70087,72866.255,1542.0510000000004,2150.0,25023.044
2005-05-31,422.9025,101.0644,15194.5,5.1,106.3725,728.6706976672258,3.0,60.529109204752494,73568.38748564829,1537.321,2085.0,25215.949313687343
2005-06-30,430.3022727272728,101.2541,15300.1,5.0,107.0381,732.819986408569,3.04,60.35383353591926,74221.0179569597,1720.006,2178.0,25390.02807589363
2005-07-31,424.74523809523805,100.8936,15327.6,5.0,108.6728,736.4,3.26,60.3575,74871.682,1845.713,2203.0,25591.265
2005-08-31,437.77272727272737,101.3754,15348.8,4.9,118.236,739.0910551016292,3.5,60.581152882616244,75498.9037215891,1524.158,2219.0,25819.904789456494
2005-09-30,455.9363636363637,100.3022,15226.4,5.0,114.1511,741.1050814814689,3.62,60.96655529929534,76097.95764545187,1366.93,2263.0,26059.46419583092
2005-10-31,470.1071428571428,101.8829,15348.9,5.0,108.8011,744.2,3.78,61.28276999999999,76799.952,1184.16,2170.0,26276.504
2005-11-30,476.66818181818184,102.7324,15741.9,5.0,104.3682,748.4323248887831,4.0,61.46890380803076,77573.98220032202,1200.786,2218.0,26449.22555022329
2005-12-31,509.4225,102.9308,15938.4,4.9,100.3299,753.8146003169829,4.16,61.54320327889465,78421.83827382613,1525.713,2120.0,26598.309318118994
2006-01-31,549.4333333333333,103.7581,15245.6,4.7,104.9596,758.5,4.29,61.53482,79000.305,1176.162,2212.0,26776.067000000006
2006-02-28,555.5175,103.4,15067.2,4.8,110.1329,761.869329978373,4.49,61.461889300634965,79242.53183834013,1298.13,2141.0,26970.231711683467
2006-03-31,557.2152173913043,103.3013,15150.1,4.7,113.7691,764.647272288085,4.59,61.324636467925636,79259.81140500332,1576.6470000000004,2118.0,27216.930714410468
2006-04-30,611.8527777777778,103.8212,15171.3,4.7,111.6042,766.4,4.79,61.23753000000001,79408.557,1489.804,1998.0,27452.076
2006-05-31,676.7690476190478,103.4292,15253.8,4.6,105.0241,767.247835492798,4.94,61.21529102409815,79775.58427822798,1533.7120000000002,1905.0,27684.24863560397
2006-06-30,597.8977272727273,103.8678,15332.6,4.6,100.0227,767.4383535660178,4.99,61.25639428486036,80313.42303978,1545.2679999999998,1867.0,27895.242892227943
2006-07-31,633.0928571428573,103.61200000000001,15326.4,4.7,103.1928,768.9,5.24,61.34482,80907.147,1531.114,1763.0,28078.674
2006-08-31,631.5568181818182,104.3946,15337.2,4.7,101.7515,771.9646283991726,5.25,61.476842539818065,81514.46337802577,1530.014,1722.0,28223.552591330685
2006-09-30,600.15,104.4833,15235.3,4.5,103.446,776.0551874855721,5.25,61.64327122227024,82105.45277894028,1394.215,1655.0,28336.6394475431
2006-10-31,586.6477272727271,104.0797,15386.0,4.4,115.9238,778.9,5.25,61.83716999999999,82658.178,1260.626,1570.0,28486.246
2006-11-30,626.8249999999998,104.1417,15813.5,4.5,112.0277,779.914066979663,5.25,62.043184224730254,83127.30143112881,1236.5839999999996,1535.0,28672.30911152564
2006-12-31,629.5131578947369,105.7484,15982.4,4.4,115.8553,779.6233381557097,5.24,62.24929376904178,83543.5852322304,1476.4129999999998,1638.0,28905.699687636294
2007-01-31,630.3522727272729,105.1816,15342.5,4.6,105.6854,780.9,5.25,62.284,83886.994,1124.216,1626.0,29171.095
2007-02-28,665.1025000000002,105.6138,15182.0,4.5,112.465,783.8485557655957,5.26,62.14283638245145,84134.03058874654,1285.136,1598.0,29436.816164743814
2007-03-31,655.8909090909091,106.605,15301.0,4.4,93.5818,788.4985602164381,5.26,61.83677387926838,84354.91005096943,1574.8770000000004,1596.0,29752.48335775523
2007-04-30,680.0078947368422,107.3444,15327.3,4.5,105.8592,790.5,5.25,61.65661,84627.462,1365.965,1470.0,30032.239
2007-05-31,668.3095238095239,107.2842,15462.9,4.4,109.0541,789.2064216633867,5.25,61.64370946387346,84992.23045357472,1590.2620000000004,1493.0,30285.254799066766
2007-06-30,655.7142857142858,107.6883,15511.5,4.6,104.5038,785.0113227312453,5.25,61.78184862366908,85391.4407808662,1481.21,1407.0,30498.50284234809
2007-07-31,665.2659090909091,107.8331,15514.4,4.7,98.8109,779.6,5.26,61.97214,85634.694,1331.024,1361.0,30707.087000000003
2007-08-31,664.5295454545453,107.5694,15538.3,4.6,102.4016,773.420272020717,5.02,62.19284502573656,85669.94568160785,1500.386,1321.0,30907.1673899462
2007-09-30,710.6450000000002,108.1094,15440.9,4.7,99.8283,764.7499881643289,4.94,62.45098211114564,85507.53183967719,1335.814,1261.0,31075.94689897365
2007-10-31,754.4804347826088,107.7768,15529.0,4.7,95.3482,740.6,4.76,62.86259,85146.23800000001,1256.533,1192.0,31118.52
2007-11-30,808.3113636363637,108.4352,15994.6,4.7,104.1502,700.5700934828676,4.49,63.416707076095655,84610.89023844052,1200.511,1224.0,31015.390086066363
2007-12-31,803.6184210526317,108.5858,16162.0,5.0,99.8557,644.680052630607,4.24,64.08311573686726,83898.46725384942,1414.1470000000004,1149.0,30782.015954263683
2008-01-31,887.7840909090909,108.1717,15464.1,5.0,97.1568,591.2,3.94,64.41587,83232.892,1063.408,1094.0,30562.428
2008-02-29,924.2833333333334,107.465,15231.2,4.9,92.5968,546.1212528473382,2.98,64.35592052814496,82686.31851493566,1196.431,1014.0,30392.492733748462
2008-03-31,971.0552631578947,107.1702,15284.9,5.1,93.70299999999999,504.5458714095224,2.61,64.0119276265827,82167.90342074179,1378.605,967.0,30255.352223336136
2008-04-30,911.6,105.9815,15247.6,5.0,90.4955,478.8,2.28,64.11086999999999,81637.531,1272.999,1008.0,30206.239
2008-05-31,889.125,105.4636,15302.0,5.4,97.905,468.6689073114817,1.98,64.7923832496258,81042.25995126141,1420.485,995.0,30249.367036466265
2008-06-30,889.5357142857142,104.7522,15342.8,5.6,104.8898,472.5709851988485,2.0,65.98287580372511,80396.8479840871,1212.54,1180.0,30350.72006677071
2008-07-31,941.1673913043477,103.4955,15308.5,5.8,107.1886,476.6,2.01,67.57396999999999,79508.399,1156.003,921.0,30319.102000000006
2008-08-31,840.3875,102.2059,15270.9,6.1,97.6915,478.27823200460966,2.0,69.50078723352698,78369.95952314787,1269.113,858.0,30116.09512716368
2008-09-30,824.9204545454545,98.5396,15099.4,6.1,102.0567,477.78990675994146,1.81,71.60189086237973,77096.27954746013,984.592,797.0,29787.01477329698
2008-10-31,812.8152173913044,98.00200000000001,15138.1,6.5,106.6824,475.9,0.97,73.48998,76021.12,859.0260000000002,736.0,29503.623
2008-11-30,757.85,95.6481,15351.7,6.8,104.4554,472.85627879402483,0.39,74.96003118596039,75279.90590642732,763.936,626.0,29314.766029089937
2008-12-31,819.940476190476,92.2691,15424.4,7.3,110.7348,471.5948199881945,0.16,76.15414629515334,74813.97737812757,916.12,554.0,29183.884102993703
2009-01-31,857.7261904761905,89.4332,14688.6,7.8,97.8208,492.3,0.15,77.2997,74593.898,670.466,545.0,28965.209
2009-02-28,939.7625,89.3913,14439.0,8.3,98.7155,532.9520064141711,0.22,78.33577994470642,74597.38751830584,701.635,558.0,28668.7952627862
2009-03-31,925.9886363636364,87.807,14410.6,8.7,102.59299999999999,598.3174438933746,0.18,79.46756310268104,74816.18821491156,872.8480000000002,513.0,28252.666100228285
2009-04-30,892.6625,87.2371,14399.6,9.0,103.3105,656.5,0.15,80.4389,75184.898,832.5880000000002,521.0,27900.897
2009-05-31,926.8552631578948,86.3136,14495.4,9.4,99.0684,706.2707786442343,0.18,81.29274032800271,75716.43645686249,938.41,556.0,27617.929123099697
2009-06-30,947.8068181818179,86.0265,14543.5,9.5,95.6117,743.9628977605099,0.21,81.98064882975635,76328.69531196856,874.8739999999998,601.0,27425.10909553861
2009-07-31,934.2717391304348,87.4112,14489.3,9.5,92.5762,769.2,0.16,82.59064000000002,76759.448,1011.769,595.0,27329.17
2009-08-31,949.5,88.4647,14495.3,9.6,97.8809,780.0221221552458,0.16,83.10511590965899,76934.7565061461,1274.678,616.0,27341.47875895782
2009-09-30,996.4431818181821,89.2561,14367.5,9.8,94.1269,778.6174461697524,0.15,83.54652573033714,76916.88144024849,759.633,609.0,27435.68692948608
2009-10-31,1043.5113636363637,89.3968,14413.0,10.0,94.3044,776.6,0.12,84.16278,77057.572,853.942,583.0,27486.44
2009-11-30,1126.1190476190475,90.3186,14729.7,9.9,93.398,775.9472250748859,0.12,84.94859353696677,77403.43980108947,761.865,623.0,27469.693671655434
2009-12-31,1135.0119047619048,90.1551,14863.7,9.9,86.7104,776.408370400559,0.12,85.91412957650064,77908.60982962178,1049.27,664.0,27409.01697168479
2010-01-31,1119.575,91.2764,14290.5,9.8,104.6904,776.7,0.11,86.76598,78123.629,712.4689999999998,636.0,27461.949
2010-02-28,1095.8,91.3081,14123.0,9.8,101.3311,776.6150429993411,0.13,87.39638502822079,78001.03650883987,793.362,650.0,27631.54869296537
2010-03-31,1115.554347826087,92.4616,14209.3,9.9,100.993,776.3173689256473,0.16,87.95474025430374,77609.18550188483,1083.953,687.0,27934.986994077997
2010-04-30,1148.475,93.3099,14269.1,9.9,100.5754,777.0,0.2,88.44771,77584.054,997.334,637.0,28220.704
2010-05-31,1204.3210526315786,94.6419,14380.1,9.6,93.31299999999999,778.9442109986363,0.2,88.92668719647548,78046.49262107884,1117.57,575.0,28482.922133823486
2010-06-30,1232.3818181818185,94.5285,14441.8,9.4,100.8596,784.7098492047843,0.18,89.37701586136656,78878.33243245188,1000.455,587.0,28668.804304857564
2010-07-31,1196.0,95.1146,14445.1,9.4,106.7944,811.7,0.18,89.93168,79575.187,1065.748,579.0,28563.091
2010-08-31,1213.4642857142858,95.2587,14463.7,9.5,104.0874,862.8875455979918,0.19,90.59419549283972,80013.885872796,1011.564,580.0,28116.978722750948
2010-09-30,1271.4613636363638,95.2835,14361.0,9.5,106.2128,934.1057074970545,0.19,91.31794345433474,80232.57731032414,973.954,563.0,27444.23842160953
2010-10-31,1343.1904761904761,95.3587,14510.5,9.4,96.6795,1021.5,0.19,92.02388,80498.989,965.135,558.0,27026.604
2010-11-30,1371.784090909091,95.3965,14849.9,9.8,97.4601,1118.0747662901213,0.19,92.64637591831186,80835.87583849637,888.085,560.0,26974.106032659798
2010-12-31,1393.5119047619046,95.8656,15008.4,9.3,82.0493,1228.708977646537,0.18,93.18561244381594,81249.95352082059,1162.897,632.0,27232.664851212954
2011-01-31,1360.475,96.0682,14448.6,9.1,106.3954,1340.4,0.17,93.35519,81630.504,836.3660000000001,576.0,27486.052000000003
2011-02-28,1371.3125,96.2263,14282.5,9.0,100.21,1440.6656113840693,0.16,93.15021987141424,81930.01347236134,1007.082,542.0,27661.008421881957
2011-03-31,1422.8478260869565,96.8409,14349.3,9.0,101.012,1547.0018262211884,0.14,92.63635883137684,82172.62787875933,1276.843,583.0,27793.841475613506
2011-04-30,1474.4305555555554,96.279,14489.0,9.1,100.6991,1619.5,0.1,92.5588,82060.148,1173.52,581.0,27853.855
2011-05-31,1512.1875,96.4175,14588.7,9.0,104.8129,1657.827426477732,0.09,93.05426514253394,81533.23481467161,1081.272,618.0,27843.517652849107
2011-06-30,1528.3795454545457,96.5405,14682.3,9.1,101.6522,1663.7684951308302,0.09,93.99742413919608,80735.87427147901,1071.229,636.0,27782.031067824715
2011-07-31,1568.5261904761905,97.1629,14718.0,9.0,96.6245,1664.7,0.07,94.85943,80312.011,1086.064,621.0,27782.765
2011-08-31,1759.5,97.523,14717.5,9.0,98.1789,1664.809681132759,0.1,95.50893995750474,80410.30348671507,1094.479,647.0,27868.28911748575
2011-09-30,1780.6477272727273,97.8561,14617.2,9.0,98.3869,1664.2156524998218,0.08,95.95673397561852,80951.33414664952,1076.037,610.0,28021.91228499229
2011-10-31,1667.892857142857,98.3927,14751.7,8.8,98.6854,1663.4,0.07,96.36931,81646.342,1048.258,671.0,28191.299
2011-11-30,1735.9772727272727,98.1202,15142.3,8.6,95.5807,1662.497660370116,0.08,96.74161062059193,82399.23489889619,1028.774,706.0,28355.64742985796
2011-12-31,1652.725,98.8168,15296.7,8.5,97.9,1661.5356049931113,0.07,97.09776057514559,83204.06433964455,1268.462,697.0,28521.643277987117
2012-01-31,1656.095238095238,99.7093,14734.5,8.3,103.3864,1661.1,0.08,97.42044,83677.54,938.17,712.0,28656.463
2012-02-29,1743.095238095238,100.038,14520.3,8.3,101.3439,1661.258842261065,0.1,97.69128410429514,83762.66420941638,1175.82,738.0,28749.961563821387
2012-03-31,1675.0568181818182,99.586,14580.3,8.2,98.2955,1661.6473887448205,0.13,97.94729116654146,83567.96043040516,1434.004,806.0,28826.107943650368
2012-04-30,1648.5394736842104,100.1877,14670.4,8.2,98.954,1659.9,0.14,98.15989,83683.823,1204.471,732.0,28943.353
2012-05-31,1585.1136363636365,99.8458,14775.5,8.2,98.1488,1655.4602590388529,0.16,98.3428447961524,84228.09271713067,1369.493,796.0,29122.111251584913
2012-06-30,1595.6315789473686,100.1427,14815.9,8.2,100.9721,1649.294423168033,0.16,98.50900361036257,85080.08551960628,1310.158,794.0,29332.360010573466
2012-07-31,1592.784090909091,100.0497,14807.7,8.2,99.4651,1645.3,0.16,98.82568,85754.278,1171.809,849.0,29470.931
2012-08-31,1625.6818181818182,99.8597,14815.2,8.1,95.7604,1644.4354829059455,0.13,99.31560294753145,86129.0183080263,1305.342,840.0,29510.10654830165
2012-09-30,1741.925,99.8234,14738.9,7.8,96.5395,1648.0917074527192,0.14,99.91916451862049,86288.00361189268,1206.182,930.0,29474.60407809612
2012-10-31,1746.3478260869565,99.4857,14877.7,7.8,103.3996,1666.1,0.16,100.45154,86758.056,1119.148,887.0,29496.566000000006
2012-11-30,1724.3522727272727,100.2198,15363.0,7.7,104.6564,1698.8113017458084,0.16,100.84287137740752,87590.30125820125,1169.803,917.0,29595.798823569152
2012-12-31,1687.342105263158,101.0522,15462.5,7.9,99.0783,1746.4866648188647,0.16,101.11417583273493,88750.79816395261,1375.0839999999996,941.0,29768.972034554907
2013-01-31,1671.8863636363635,100.7283,14858.2,8.0,97.8017,1796.0,0.14,101.21783,89645.485,1065.798,940.0,29950.4
2013-02-28,1630.6875,101.2369,14672.3,7.7,98.9136,1840.4241374245746,0.15,101.1623944006407,90137.66789089351,1217.858,980.0,30111.63888920038
2013-03-31,1591.0125,101.15899999999999,14711.7,7.5,99.1332,1889.318102181537,0.14,100.94147177737807,90404.2561790886,1479.427,936.0,30293.738528950034
2013-04-30,1485.904761904762,100.7622,14808.6,7.6,99.9354,1936.6,0.15,100.6034,90844.581,1313.7679999999998,1012.0,30515.469
2013-05-31,1416.142857142857,101.0469,14932.3,7.5,99.5938,1985.4731922865344,0.11,100.1327392614322,91580.5061178498,1473.275,1003.0,30800.027333607773
2013-06-30,1342.7,101.3055,15045.2,7.5,97.2092,2031.7862945652253,0.09,99.6127240043878,92521.95207987537,1425.802,942.0,31119.178750923584
2013-07-31,1284.3478260869565,100.2932,15097.3,7.3,98.404,2072.3,0.09,99.34376,93461.69,1335.833,997.0,31431.607000000004
2013-08-31,1345.047619047619,101.195,15131.7,7.2,99.0137,2104.30169691557,0.08,99.40310798642643,94323.05382112028,1527.483,964.0,31716.0164007809
2013-09-30,1348.4642857142858,101.2834,15052.6,7.2,96.5252,2134.2250101583704,0.08,99.7676834491482,95079.04925933958,1152.814,1004.0,31956.556869950484
2013-10-31,1314.4021739130435,101.4163,15212.3,7.2,95.0186,2208.8,0.09,100.42722,95761.317,1235.532,1044.0,32118.456
2013-11-30,1277.4166666666667,101.4165,15655.3,6.9,96.3467,2330.273871767974,0.08,101.3337120766001,96322.87989758117,1271.446,1029.0,32183.25192648936
2013-12-31,1221.5875,101.3819,15839.4,6.7,96.8031,2493.942519720845,0.09,102.42643183191386,96827.11331304745,1383.6760000000004,1005.0,32177.47536113153
2014-01-31,1243.0681818181818,100.1818,15170.7,6.6,95.1042,2614.6,0.07,102.90374,97419.744,1043.019,976.0,32239.659
2014-02-28,1298.7125,101.2442,14951.8,6.7,93.8141,2674.091935410447,0.07,102.68740930226281,98056.36842729061,1221.37,1039.0,32375.959216473573
2014-03-31,1336.5595238095239,102.13600000000001,15015.4,6.7,91.8105,2692.050604111101,0.08,101.84332155149862,98829.2903409117,1562.7479999999996,1067.0,32602.641285662015
2014-04-30,1299.175,101.9852,15137.0,6.2,92.1915,2705.9,0.09,101.14552,99360.846,1408.2320000000002,1090.0,32814.352
2014-05-31,1288.9125,102.2936,15238.9,6.3,91.5547,2725.477426653207,0.09,100.69282058199295,99629.34750433307,1644.3670000000004,1018.0,33008.4470902342
2014-06-30,1277.857142857143,102.6556,15354.6,6.1,88.4374,2748.208739992189,0.1,100.51224407856085,99681.51143727236,1451.814,1010.0,33177.96633427978
2014-07-31,1312.9891304347825,103.147,15389.2,6.2,97.4556,2767.3,0.09,100.5779,99926.682,1473.9620000000002,1076.0,33369.462
2014-08-31,1297.005,102.6082,15380.4,6.1,91.8039,2780.5444050149467,0.09,100.89764732410728,100433.51465416039,1607.315,1047.0,33583.3927452426
